id,constructor,generator,target,length,intensity,style,placement_error,displacement,adherence,stability,basq_displacement,low_freq_fraction,spectral_centroid,path_dirichlet,mismatch_placement_error,nv_ratio,and_initial_per_1000,then_per_1000,subordinator_per_1000,noun_shen,noun_apen,cv_line_len
harmonic-golden-psg-rescue-56f69a2d,harmonic-golden,psg,rescue,short,plain,unfiltered,0.2744969598038129,-0.018693550126609226,0.2919286771724412,0.021998188607984186,0.06960024529922115,0.09468061866463948,0.28784104517711806,0.003069579193266206,0.5398852243827429,0.5,0.0,0.0,0.0,-0.0,,0.24753394061200534
render-valley-word-template-focused-353cd512,valley,claude-render,focused,medium,plain,unfiltered,0.2751439491762374,0.16454439983647234,0.283015173482903,0.025322119678719862,0.05857641775661879,,,,,0.660377358490566,0.0,0.0,0.0,1.584962500721156,,0.1362366859028266
harmonic-organic-word-template-focused-a8b2fa74,harmonic-organic,word-template,focused,medium,plain,unfiltered,0.27552431437517855,0.1641640346375312,0.1527444338629831,0.023191772794237616,0.1952485422878545,,,,,0.6486486486486487,0.0,0.0,0.0,1.0,,0.1950955759032588
graph-walk-psg-rescue-59a12481,graph-walk,psg,rescue,medium,plain,unfiltered,0.28015085031790793,-0.02461282161452344,0.23665753648554144,0.026626158802704112,0.09465219759481314,0.34505752560950526,0.23552520886832004,0.0001560736473589453,0.581117112403339,0.38571428571428573,0.0,0.0,80.92485549132948,1.4591479170272448,-0.2231435513142097,0.17446691644839965
harmonic-golden-psg-rescue-d37393a3,harmonic-golden,psg,rescue,medium,plain,imagist,0.2839058156914487,-0.028367786988064192,0.22300516567209092,0.04133363970502194,0.10949851585512688,0.11818790168195586,0.2789388117669472,0.004437153929193802,0.5783854184996187,0.5714285714285714,16.949152542372882,0.0,0.0,1.5,-0.4054651081081645,0.31572772898639245
valley-psg-calm-8f575d87,valley,psg,calm,medium,plain,imagist,0.2842097990802402,-0.039866063904168164,0.23857391367919303,0.029201219941418444,0.14857810195081084,0.12978923584691168,0.2798037777763058,0.0018087102882546268,0.5941171679066851,0.7297297297297297,7.092198581560283,0.0,7.092198581560283,1.9219280948873623,-0.2876820724517808,0.28359927692386105
harmonic-golden-psg-rescue-2eeb20bd,harmonic-golden,psg,rescue,long,plain,unfiltered,0.2910251476570055,-0.03537561244393733,0.22916895568179876,0.03469956924173756,0.13838318038473207,0.14871155334468183,0.27300765310144426,0.0036110144466769516,0.5325657210745894,0.5409836065573771,16.06425702811245,0.0,4.016064257028113,2.725480556997868,-0.1335313926245223,0.2784439038018145
render-valley-word-template-calm-01f005c2,valley,claude-render,calm,medium,plain,unfiltered,0.29199612949715487,0.04282136953287785,0.27724056589034685,0.018856818492851504,0.16573946062245304,,,,0.5616659278787188,0.7254901960784313,0.0,0.0,0.0,1.584962500721156,,0.1207363221040738
harmonic-golden-psg-calm-3b1f7449,harmonic-golden,psg,calm,medium,plain,imagist,0.29554723090350726,0.015688294378174428,0.22206374341243226,0.031475009704044626,0.0731249835393823,0.21615087307624684,0.26328594630523433,0.0017545898187455676,0.5763893349339173,0.26153846153846155,19.867549668874172,0.0,13.245033112582782,2.2516291673878226,-0.2231435513142097,0.27329417592004435
render-polygon-pca-word-template-rescue-1e9b0891,polygon-pca,claude-render,rescue,medium,plain,unfiltered,0.29563081175385375,0.039186687276178966,0.24963507155384967,0.03078204015234081,0.1188065615339034,,,,0.572058472404028,0.58,0.0,0.0,0.0,-0.0,,0.17927514494241262
