condition,gen,n_hops,drift,ttr,n_tokens,build
walk_w000_S2,29,3,0.21261020004749298,0.8823529411764706,85,walk_w000_S2
walk_w000_S2,30,3,0.19089579582214355,0.8245614035087719,57,walk_w000_S2
walk_w000_S2,31,8,0.21417483687400818,0.9111111111111111,90,walk_w000_S2
walk_w000_S2,32,5,0.3690556287765503,0.9016393442622951,61,walk_w000_S2
walk_w000_S2,33,4,0.11261583864688873,0.9270833333333334,96,walk_w000_S2
walk_w000_S2,34,2,0.18239033222198486,0.9705882352941176,34,walk_w000_S2
walk_w000_S2,35,2,0.18414628505706787,0.9148936170212766,47,walk_w000_S2
walk_w000_S2,36,6,0.2646971344947815,0.8961038961038961,77,walk_w000_S2
walk_w000_S2,37,5,0.2617855966091156,0.8701298701298701,77,walk_w000_S2
walk_w000_S2,38,2,0.31786367297172546,0.95,40,walk_w000_S2
walk_w000_S2,39,6,0.31000250577926636,0.9285714285714286,70,walk_w000_S2
walk_w000_S2,40,4,0.14862234890460968,0.9230769230769231,91,walk_w000_S2
walk_w000_S2,41,3,0.23608613014221191,0.863013698630137,73,walk_w000_S2
walk_w000_S2,42,2,0.2925746738910675,1.0,29,walk_w000_S2
walk_w000_S2,43,2,0.2249201238155365,0.9545454545454546,22,walk_w000_S2
walk_w000_S2,44,1,0.3961601257324219,0.95,20,walk_w000_S2
walk_w000_S2,45,5,0.12202441692352295,0.9306930693069307,101,walk_w000_S2
walk_w000_S2,46,6,0.3189879357814789,0.9333333333333333,60,walk_w000_S2
walk_w000_S2,47,5,0.16599929332733154,0.875,88,walk_w000_S2
walk_w000_S2,48,4,0.2711203694343567,0.9772727272727273,44,walk_w000_S2
walk_w000_S2,49,2,0.11697953939437866,0.898876404494382,89,walk_w000_S2
walk_w000_S2,50,4,0.15312378108501434,0.96875,96,walk_w000_S2
walk_w000_S2,51,6,0.23908214271068573,0.9456521739130435,92,walk_w000_S2
walk_w000_S2,52,2,0.24731990694999695,0.9411764705882353,34,walk_w000_S2
walk_w000_S2,53,3,0.26078566908836365,0.872093023255814,86,walk_w000_S2
walk_w000_S2,54,6,0.18742887675762177,0.8352941176470589,85,walk_w000_S2
walk_w000_S2,55,0,,1.0,10,walk_w000_S2
walk_w000_S2,56,5,0.23855671286582947,0.9622641509433962,53,walk_w000_S2
walk_w000_S2,57,4,0.18241819739341736,0.9333333333333333,90,walk_w000_S2
walk_w000_S2,58,4,0.2469855546951294,0.8865979381443299,97,walk_w000_S2
walk_w000_S2,59,1,0.10434234142303467,0.9629629629629629,27,walk_w000_S2
walk_w000_S2,60,7,0.29242345690727234,0.8901098901098901,91,walk_w000_S2
walk_w000_S2,61,6,0.2626037001609802,0.9302325581395349,86,walk_w000_S2
walk_w000_S2,62,7,0.2859932780265808,0.8961038961038961,77,walk_w000_S2
walk_w000_S2,63,2,0.1543961465358734,0.8913043478260869,46,walk_w000_S2
walk_w000_S2,64,3,0.17527419328689575,0.8426966292134831,89,walk_w000_S2
walk_w000_S2,65,2,0.23180949687957764,0.9090909090909091,33,walk_w000_S2
walk_w000_S2,66,2,0.13615870475769043,0.9175257731958762,97,walk_w000_S2
walk_w000_S2,67,4,0.15817373991012573,0.9473684210526315,95,walk_w000_S2
walk_w000_S2,68,4,0.21277815103530884,0.9583333333333334,48,walk_w000_S2
walk_w000_S2,69,3,0.3931054174900055,0.9655172413793104,29,walk_w000_S2
walk_w000_S2,70,0,,1.0,26,walk_w000_S2
walk_w000_S2,71,6,0.15369655191898346,0.9024390243902439,82,walk_w000_S2
walk_w000_S2,72,8,0.26491761207580566,0.9139784946236559,93,walk_w000_S2
walk_w000_S2,73,1,0.31908684968948364,0.95,20,walk_w000_S2
walk_w000_S2,74,4,0.2262817919254303,0.8404255319148937,94,walk_w000_S2
walk_w000_S2,75,6,0.2643229365348816,0.9111111111111111,90,walk_w000_S2
walk_w000_S2,76,4,0.17642205953598022,0.9423076923076923,52,walk_w000_S2
walk_w000_S2,77,2,0.14506268501281738,0.9354838709677419,62,walk_w000_S2
walk_w000_S2,78,3,0.24473385512828827,0.9019607843137255,51,walk_w000_S2
walk_w000_S2,79,2,0.2395513653755188,0.9148936170212766,47,walk_w000_S2
walk_w000_S2,80,3,0.13948625326156616,0.9090909090909091,33,walk_w000_S2
walk_w000_S2,81,4,0.18014992773532867,0.8452380952380952,84,walk_w000_S2
walk_w000_S2,82,3,0.2789899408817291,0.9259259259259259,27,walk_w000_S2
walk_w000_S2,83,9,0.2949083149433136,0.9310344827586207,87,walk_w000_S2
walk_w000_S2,84,3,0.16341334581375122,0.9529411764705882,85,walk_w000_S2
walk_w000_S2,85,4,0.1592295616865158,0.8518518518518519,81,walk_w000_S2
walk_w000_S2,86,4,0.19891606271266937,0.8780487804878049,82,walk_w000_S2
walk_w000_S2,87,1,0.7364396452903748,0.9,20,walk_w000_S2
walk_w000_S2,88,0,,1.0,26,walk_w000_S2
walk_w000_S2,89,1,0.13374090194702148,0.8974358974358975,78,walk_w000_S2
walk_w000_S2,90,0,,,0,walk_w000_S2
walk_w000_S2,91,7,0.22413930296897888,0.945054945054945,91,walk_w000_S2
walk_w000_S2,92,9,0.2630266547203064,0.9042553191489362,94,walk_w000_S2
walk_w000_S2,93,3,0.1488032341003418,0.8472222222222222,72,walk_w000_S2
walk_w000_S2,94,1,0.5512728691101074,0.9,10,walk_w000_S2
walk_w000_S2,95,1,0.17991632223129272,1.0,37,walk_w000_S2
walk_w000_S2,96,2,0.3713889718055725,0.8571428571428571,28,walk_w000_S2
walk_w000_S2,97,4,0.23003779351711273,0.855072463768116,69,walk_w000_S2
walk_w000_S2,98,1,0.4775424003601074,1.0,20,walk_w000_S2
walk_w000_S2,99,5,0.17402958869934082,0.9010989010989011,91,walk_w000_S2
walk_w040_S2,0,1,0.2675802707672119,1.0,20,walk_w040_S2
walk_w040_S2,1,3,0.14156289398670197,0.9325842696629213,89,walk_w040_S2
walk_w040_S2,2,6,0.28893429040908813,0.8863636363636364,88,walk_w040_S2
walk_w040_S2,3,0,,1.0,8,walk_w040_S2
walk_w040_S2,4,3,0.39206424355506897,0.9705882352941176,34,walk_w040_S2
walk_w040_S2,5,4,0.21284471452236176,0.9021739130434783,92,walk_w040_S2
walk_w040_S2,6,11,0.25962817668914795,0.9263157894736842,95,walk_w040_S2
walk_w040_S2,7,5,0.1833583414554596,0.8604651162790697,86,walk_w040_S2
walk_w040_S2,8,4,0.1256168633699417,0.9090909090909091,88,walk_w040_S2
walk_w040_S2,9,5,0.24299244582653046,0.8524590163934426,61,walk_w040_S2
walk_w040_S2,10,4,0.17270351946353912,0.9032258064516129,93,walk_w040_S2
walk_w040_S2,11,7,0.19080296158790588,0.8695652173913043,92,walk_w040_S2
walk_w040_S2,12,3,0.14530612528324127,0.9069767441860465,86,walk_w040_S2
walk_w040_S2,13,5,0.20523199439048767,0.8736842105263158,95,walk_w040_S2
walk_w040_S2,14,5,0.18100781738758087,0.9431818181818182,88,walk_w040_S2
walk_w040_S2,15,4,0.15066544711589813,0.8260869565217391,92,walk_w040_S2
walk_w040_S2,16,4,0.2371930330991745,0.9605263157894737,76,walk_w040_S2
walk_w040_S2,17,2,0.1480741798877716,0.9354838709677419,31,walk_w040_S2
walk_w040_S2,18,2,0.26648640632629395,0.972972972972973,37,walk_w040_S2
walk_w040_S2,19,6,0.25564634799957275,0.9210526315789473,76,walk_w040_S2
walk_w040_S2,20,5,0.17473797500133514,0.9302325581395349,86,walk_w040_S2
walk_w040_S2,21,4,0.18785767257213593,0.9125,80,walk_w040_S2
walk_w040_S2,22,2,0.16112995147705078,0.984375,64,walk_w040_S2
walk_w040_S2,23,6,0.23706741631031036,0.8586956521739131,92,walk_w040_S2
walk_w040_S2,24,5,0.14042216539382935,0.8850574712643678,87,walk_w040_S2
walk_w040_S2,25,2,0.09829765558242798,0.9139784946236559,93,walk_w040_S2
walk_w040_S2,26,1,0.12417280673980713,0.9772727272727273,44,walk_w040_S2
walk_w040_S2,27,3,0.1901104897260666,1.0,47,walk_w040_S2
walk_w040_S2,28,4,0.26214849948883057,0.9222222222222223,90,walk_w040_S2
walk_w040_S2,29,4,0.18303480744361877,0.9176470588235294,85,walk_w040_S2
walk_w040_S2,30,7,0.15044498443603516,0.9368421052631579,95,walk_w040_S2
walk_w040_S2,31,7,0.1691892445087433,0.9222222222222223,90,walk_w040_S2
walk_w040_S2,32,6,0.22687657177448273,0.8522727272727273,88,walk_w040_S2
walk_w040_S2,33,3,0.22347813844680786,0.9230769230769231,52,walk_w040_S2
walk_w040_S2,34,1,0.24988722801208496,1.0,22,walk_w040_S2
walk_w040_S2,35,3,0.2177070528268814,0.9264705882352942,68,walk_w040_S2
walk_w040_S2,36,7,0.1574702113866806,0.8478260869565217,92,walk_w040_S2
walk_w040_S2,37,3,0.30040764808654785,0.92,50,walk_w040_S2
walk_w040_S2,38,5,0.22997693717479706,0.975,40,walk_w040_S2
walk_w040_S2,39,6,0.19336092472076416,0.9302325581395349,86,walk_w040_S2
walk_w040_S2,40,3,0.21597528457641602,0.96,50,walk_w040_S2
walk_w040_S2,41,3,0.12614203989505768,0.9418604651162791,86,walk_w040_S2
walk_w040_S2,42,6,0.29328691959381104,0.9545454545454546,88,walk_w040_S2
walk_w040_S2,43,4,0.20378215610980988,0.8977272727272727,88,walk_w040_S2
walk_w040_S2,44,5,0.23697860538959503,0.8222222222222222,90,walk_w040_S2
walk_w040_S2,45,4,0.19059692323207855,0.9069767441860465,86,walk_w040_S2
walk_w040_S2,46,6,0.2029258757829666,0.9444444444444444,90,walk_w040_S2
walk_w040_S2,47,4,0.2525862157344818,0.9193548387096774,62,walk_w040_S2
walk_w040_S2,48,3,0.17681460082530975,0.9642857142857143,84,walk_w040_S2
walk_w040_S2,49,3,0.13927632570266724,0.9509803921568627,102,walk_w040_S2
walk_w040_S2,50,3,0.444601446390152,0.9696969696969697,33,walk_w040_S2
walk_w040_S2,51,2,0.1004771888256073,0.8857142857142857,70,walk_w040_S2
walk_w040_S2,52,3,0.17574970424175262,0.9402985074626866,67,walk_w040_S2
walk_w040_S2,53,3,0.1764385849237442,0.9058823529411765,85,walk_w040_S2
walk_w040_S2,54,5,0.13246265053749084,0.9354838709677419,93,walk_w040_S2
walk_w040_S2,55,2,0.19823890924453735,0.9594594594594594,74,walk_w040_S2
walk_w040_S2,56,4,0.15571460127830505,0.9090909090909091,77,walk_w040_S2
walk_w040_S2,57,4,0.14841556549072266,0.8315789473684211,95,walk_w040_S2
walk_w040_S2,58,4,0.29686686396598816,0.9302325581395349,43,walk_w040_S2
walk_w040_S2,59,8,0.26573389768600464,0.9032258064516129,93,walk_w040_S2
walk_w040_S2,60,1,0.05910086631774902,0.9805825242718447,103,walk_w040_S2
walk_w040_S2,61,4,0.16037799417972565,0.8777777777777778,90,walk_w040_S2
walk_w040_S2,62,3,0.21323134005069733,0.9761904761904762,42,walk_w040_S2
walk_w040_S2,63,4,0.202659010887146,0.9090909090909091,88,walk_w040_S2
walk_w040_S2,64,3,0.12566989660263062,0.967741935483871,62,walk_w040_S2
walk_w040_S2,65,2,0.19476169347763062,0.9649122807017544,57,walk_w040_S2
walk_w040_S2,66,4,0.25309160351753235,0.8842105263157894,95,walk_w040_S2
walk_w040_S2,67,3,0.17028534412384033,0.98,50,walk_w040_S2
walk_w040_S2,68,4,0.14879722893238068,0.9204545454545454,88,walk_w040_S2
walk_w040_S2,69,4,0.1991472691297531,0.967032967032967,91,walk_w040_S2
walk_w040_S2,70,3,0.30702298879623413,0.9285714285714286,28,walk_w040_S2
walk_w040_S2,71,5,0.15495702624320984,0.9545454545454546,88,walk_w040_S2
walk_w040_S2,72,6,0.17783679068088531,0.9479166666666666,96,walk_w040_S2
walk_w040_S2,73,5,0.1724207103252411,0.9318181818181818,88,walk_w040_S2
walk_w040_S2,74,2,0.12157583236694336,0.9157894736842105,95,walk_w040_S2
walk_w040_S2,75,8,0.22307726740837097,0.87,100,walk_w040_S2
walk_w040_S2,76,5,0.24807986617088318,0.9180327868852459,61,walk_w040_S2
walk_w040_S2,77,5,0.196096733212471,0.8863636363636364,88,walk_w040_S2
walk_w040_S2,78,5,0.19411301612854004,0.7956989247311828,93,walk_w040_S2
walk_w040_S2,79,8,0.2868865430355072,0.9555555555555556,90,walk_w040_S2
walk_w040_S2,80,6,0.17440646886825562,0.9139784946236559,93,walk_w040_S2
walk_w040_S2,81,4,0.1854475438594818,0.8791208791208791,91,walk_w040_S2
walk_w040_S2,82,3,0.16683489084243774,0.8617021276595744,94,walk_w040_S2
walk_w040_S2,83,1,0.3876391053199768,1.0,19,walk_w040_S2
walk_w040_S2,84,4,0.14120423793792725,0.8461538461538461,91,walk_w040_S2
walk_w040_S2,85,3,0.4662899076938629,1.0,25,walk_w040_S2
walk_w040_S2,86,1,0.08986514806747437,1.0,36,walk_w040_S2
walk_w040_S2,87,0,,0.9411764705882353,17,walk_w040_S2
walk_w040_S2,88,9,0.27217087149620056,0.9195402298850575,87,walk_w040_S2
walk_w040_S2,89,3,0.19288335740566254,0.8311688311688312,77,walk_w040_S2
walk_w040_S2,90,0,,,0,walk_w040_S2
walk_w040_S2,91,10,0.3392057418823242,0.9431818181818182,88,walk_w040_S2
walk_w040_S2,92,4,0.2006346881389618,0.93,100,walk_w040_S2
walk_w040_S2,93,2,0.14554446935653687,0.8505747126436781,87,walk_w040_S2
walk_w040_S2,94,2,0.1979769468307495,0.9807692307692307,52,walk_w040_S2
walk_w040_S2,95,4,0.19464942812919617,0.9647058823529412,85,walk_w040_S2
walk_w040_S2,96,2,0.24847394227981567,0.9318181818181818,44,walk_w040_S2
walk_w040_S2,97,4,0.28052234649658203,0.8688524590163934,61,walk_w040_S2
walk_w040_S2,98,7,0.2407768815755844,0.9080459770114943,87,walk_w040_S2
walk_w040_S2,99,0,,1.0,10,walk_w040_S2
walk_w070_S2,0,4,0.1532433182001114,0.8775510204081632,98,walk_w070_S2
walk_w070_S2,1,4,0.17463833093643188,0.8222222222222222,90,walk_w070_S2
walk_w070_S2,2,5,0.18472658097743988,0.9148936170212766,94,walk_w070_S2
walk_w070_S2,3,6,0.30330538749694824,0.875,88,walk_w070_S2
walk_w070_S2,4,8,0.2426805943250656,0.9042553191489362,94,walk_w070_S2
walk_w070_S2,5,3,0.1897095888853073,0.9230769230769231,78,walk_w070_S2
walk_w070_S2,6,4,0.16762392222881317,0.8295454545454546,88,walk_w070_S2
walk_w070_S2,7,5,0.2939876616001129,0.8409090909090909,88,walk_w070_S2
walk_w070_S2,8,4,0.20392344892024994,0.8441558441558441,77,walk_w070_S2
walk_w070_S2,9,8,0.23260819911956787,0.8375,80,walk_w070_S2
walk_w070_S2,10,4,0.13212209939956665,0.9139784946236559,93,walk_w070_S2
walk_w070_S2,11,5,0.3258046507835388,0.9302325581395349,86,walk_w070_S2
walk_w070_S2,12,11,0.28362715244293213,0.8829787234042553,94,walk_w070_S2
walk_w070_S2,13,4,0.12830233573913574,0.9183673469387755,98,walk_w070_S2
walk_w070_S2,14,5,0.2432757169008255,0.8936170212765957,94,walk_w070_S2
walk_w070_S2,15,3,0.12705402076244354,0.8842105263157894,95,walk_w070_S2
walk_w070_S2,16,4,0.11600551009178162,0.9024390243902439,82,walk_w070_S2
walk_w070_S2,17,1,0.2819030284881592,1.0,15,walk_w070_S2
walk_w070_S2,18,8,0.26562488079071045,0.8444444444444444,90,walk_w070_S2
walk_w070_S2,19,3,0.16059285402297974,0.9397590361445783,83,walk_w070_S2
walk_w070_S2,20,11,0.2658891975879669,0.872093023255814,86,walk_w070_S2
walk_w070_S2,21,5,0.20684953033924103,0.8695652173913043,92,walk_w070_S2
walk_w070_S2,22,3,0.21243827044963837,0.946236559139785,93,walk_w070_S2
walk_w070_S2,23,7,0.25890541076660156,0.9325842696629213,89,walk_w070_S2
walk_w070_S2,24,4,0.17311091721057892,0.9384615384615385,65,walk_w070_S2
walk_w070_S2,25,5,0.12810340523719788,0.9052631578947369,95,walk_w070_S2
walk_w070_S2,26,3,0.23825021088123322,0.9285714285714286,70,walk_w070_S2
walk_w070_S2,27,2,0.19549626111984253,0.9230769230769231,26,walk_w070_S2
walk_w070_S2,28,5,0.20430846512317657,0.9157894736842105,95,walk_w070_S2
walk_w070_S2,29,4,0.19231317937374115,0.8571428571428571,70,walk_w070_S2
walk_w070_S2,30,1,0.18224143981933594,1.0,24,walk_w070_S2
walk_w070_S2,31,2,0.22970488667488098,0.9240506329113924,79,walk_w070_S2
walk_w070_S2,32,6,0.20307333767414093,0.8795180722891566,83,walk_w070_S2
walk_w070_S2,33,8,0.31987786293029785,0.8791208791208791,91,walk_w070_S2
walk_w070_S2,34,3,0.19717423617839813,0.9607843137254902,51,walk_w070_S2
walk_w070_S2,35,9,0.4405018389225006,0.9,80,walk_w070_S2
walk_w070_S2,36,4,0.30421537160873413,0.9629629629629629,54,walk_w070_S2
walk_w070_S2,37,4,0.1419629454612732,0.8690476190476191,84,walk_w070_S2
walk_w070_S2,38,7,0.26780369877815247,0.9130434782608695,92,walk_w070_S2
walk_w070_S2,39,4,0.15704351663589478,0.8369565217391305,92,walk_w070_S2
walk_w070_S2,40,5,0.2117394506931305,0.9310344827586207,87,walk_w070_S2
walk_w070_S2,41,1,0.1525401473045349,0.9428571428571428,35,walk_w070_S2
walk_w070_S2,42,0,,1.0,3,walk_w070_S2
walk_w070_S2,43,10,0.1977057009935379,0.8709677419354839,93,walk_w070_S2
walk_w070_S2,44,5,0.18860533833503723,0.8865979381443299,97,walk_w070_S2
walk_w070_S2,45,6,0.147281214594841,0.9263157894736842,95,walk_w070_S2
walk_w070_S2,46,4,0.11561444401741028,0.9361702127659575,94,walk_w070_S2
walk_w070_S2,47,6,0.25756874680519104,0.8333333333333334,90,walk_w070_S2
walk_w070_S2,48,1,0.2452700138092041,1.0,24,walk_w070_S2
walk_w070_S2,49,4,0.20731383562088013,0.92,75,walk_w070_S2
walk_w070_S2,50,1,0.19681966304779053,0.9285714285714286,28,walk_w070_S2
walk_w070_S2,51,4,0.16662301123142242,0.8426966292134831,89,walk_w070_S2
walk_w070_S2,52,4,0.26512929797172546,0.94,50,walk_w070_S2
walk_w070_S2,53,5,0.23247547447681427,0.9195402298850575,87,walk_w070_S2
walk_w070_S2,54,3,0.09444665908813477,0.845360824742268,97,walk_w070_S2
walk_w070_S2,55,5,0.19399835169315338,0.9101123595505618,89,walk_w070_S2
walk_w070_S2,56,5,0.23329691588878632,0.9636363636363636,55,walk_w070_S2
walk_w070_S2,57,4,0.20450057089328766,0.9111111111111111,90,walk_w070_S2
walk_w070_S2,58,6,0.2847212851047516,0.875,88,walk_w070_S2
walk_w070_S2,59,10,0.2740614116191864,0.8681318681318682,91,walk_w070_S2
walk_w070_S2,60,6,0.3258424401283264,0.8791208791208791,91,walk_w070_S2
walk_w070_S2,61,3,0.1439649909734726,0.8987341772151899,79,walk_w070_S2
walk_w070_S2,62,12,0.27715930342674255,0.8804347826086957,92,walk_w070_S2
walk_w070_S2,63,5,0.1823534071445465,0.9111111111111111,90,walk_w070_S2
walk_w070_S2,64,6,0.26246178150177,0.9195402298850575,87,walk_w070_S2
walk_w070_S2,65,0,,1.0,35,walk_w070_S2
walk_w070_S2,66,5,0.2045433521270752,0.9032258064516129,93,walk_w070_S2
walk_w070_S2,67,11,0.24133305251598358,0.8681318681318682,91,walk_w070_S2
walk_w070_S2,68,6,0.26740723848342896,0.9111111111111111,90,walk_w070_S2
walk_w070_S2,69,4,0.24682745337486267,0.98,50,walk_w070_S2
walk_w070_S2,70,4,0.21799102425575256,0.9459459459459459,37,walk_w070_S2
walk_w070_S2,71,6,0.2740354835987091,0.9302325581395349,86,walk_w070_S2
walk_w070_S2,72,3,0.1456581950187683,0.9183673469387755,98,walk_w070_S2
walk_w070_S2,73,6,0.12206073850393295,0.9213483146067416,89,walk_w070_S2
walk_w070_S2,74,4,0.22037667036056519,0.9021739130434783,92,walk_w070_S2
walk_w070_S2,75,6,0.21587394177913666,0.8829787234042553,94,walk_w070_S2
walk_w070_S2,76,7,0.23295320570468903,0.9139784946236559,93,walk_w070_S2
walk_w070_S2,77,5,0.1561872661113739,0.8641975308641975,81,walk_w070_S2
walk_w070_S2,78,2,0.16787397861480713,1.0,44,walk_w070_S2
walk_w070_S2,79,6,0.27045130729675293,0.8631578947368421,95,walk_w070_S2
walk_w070_S2,80,6,0.1951206922531128,0.9078947368421053,76,walk_w070_S2
walk_w070_S2,81,5,0.23052775859832764,0.8791208791208791,91,walk_w070_S2
walk_w070_S2,82,4,0.1520417481660843,0.8645833333333334,96,walk_w070_S2
walk_w070_S2,83,10,0.3185356855392456,0.9010989010989011,91,walk_w070_S2
walk_w070_S2,84,4,0.30063772201538086,0.9545454545454546,44,walk_w070_S2
walk_w070_S2,85,4,0.28934335708618164,0.8823529411764706,34,walk_w070_S2
walk_w070_S2,86,5,0.1867423802614212,0.851063829787234,94,walk_w070_S2
walk_w070_S2,87,0,,0.9411764705882353,17,walk_w070_S2
walk_w070_S2,88,6,0.3211950957775116,0.9066666666666666,75,walk_w070_S2
walk_w070_S2,89,4,0.2708558440208435,0.898876404494382,89,walk_w070_S2
walk_w070_S2,90,9,0.31015536189079285,0.8953488372093024,86,walk_w070_S2
walk_w070_S2,91,5,0.2146821916103363,0.8854166666666666,96,walk_w070_S2
walk_w070_S2,92,4,0.18819107115268707,0.8282828282828283,99,walk_w070_S2
walk_w070_S2,93,4,0.12803766131401062,0.8210526315789474,95,walk_w070_S2
walk_w070_S2,94,3,0.1909632682800293,0.8648648648648649,74,walk_w070_S2
walk_w070_S2,95,5,0.17923176288604736,0.9347826086956522,92,walk_w070_S2
walk_w070_S2,96,4,0.14303183555603027,0.9230769230769231,78,walk_w070_S2
walk_w070_S2,97,5,0.18525029718875885,0.8666666666666667,75,walk_w070_S2
walk_w070_S2,98,5,0.20895600318908691,0.9333333333333333,90,walk_w070_S2
walk_w070_S2,99,4,0.2570455074310303,0.9340659340659341,91,walk_w070_S2
walk_w100_S2,0,7,0.18443751335144043,0.8645833333333334,96,walk_w100_S2
walk_w100_S2,1,3,0.17755474150180817,0.9230769230769231,65,walk_w100_S2
walk_w100_S2,2,5,0.1780087947845459,0.8571428571428571,91,walk_w100_S2
walk_w100_S2,3,6,0.2857379615306854,0.9120879120879121,91,walk_w100_S2
walk_w100_S2,4,9,0.18996824324131012,0.9148936170212766,94,walk_w100_S2
walk_w100_S2,5,5,0.19695517420768738,0.8762886597938144,97,walk_w100_S2
walk_w100_S2,6,7,0.2626950144767761,0.9868421052631579,76,walk_w100_S2
walk_w100_S2,7,5,0.20199179649353027,0.927710843373494,83,walk_w100_S2
walk_w100_S2,8,7,0.22723327577114105,0.8351648351648352,91,walk_w100_S2
walk_w100_S2,9,1,0.16010046005249023,0.96,25,walk_w100_S2
walk_w100_S2,10,0,,1.0,5,walk_w100_S2
walk_w100_S2,11,2,0.18007344007492065,0.9183673469387755,49,walk_w100_S2
walk_w100_S2,12,5,0.20666489005088806,0.8777777777777778,90,walk_w100_S2
walk_w100_S2,13,5,0.20194239914417267,0.8636363636363636,88,walk_w100_S2
walk_w100_S2,14,7,0.23086342215538025,0.891566265060241,83,walk_w100_S2
walk_w100_S2,15,4,0.2451852262020111,0.8735632183908046,87,walk_w100_S2
walk_w100_S2,16,1,0.15292561054229736,0.9583333333333334,24,walk_w100_S2
walk_w100_S2,17,4,0.326363742351532,1.0,38,walk_w100_S2
walk_w100_S2,18,5,0.20761358737945557,0.925531914893617,94,walk_w100_S2
walk_w100_S2,19,4,0.17938950657844543,0.8735632183908046,87,walk_w100_S2
walk_w100_S2,20,5,0.18657924234867096,0.9545454545454546,88,walk_w100_S2
walk_w100_S2,21,5,0.21661384403705597,0.945054945054945,91,walk_w100_S2
walk_w100_S2,22,3,0.1592051386833191,0.9322033898305084,59,walk_w100_S2
walk_w100_S2,23,6,0.16900508105754852,0.9325842696629213,89,walk_w100_S2
walk_w100_S2,24,3,0.11641820520162582,0.8987341772151899,79,walk_w100_S2
walk_w100_S2,25,5,0.18474474549293518,0.9195402298850575,87,walk_w100_S2
walk_w100_S2,26,8,0.21711310744285583,0.8936170212765957,94,walk_w100_S2
walk_w100_S2,27,3,0.3849703371524811,0.9375,32,walk_w100_S2
walk_w100_S2,28,1,0.15057533979415894,1.0,38,walk_w100_S2
walk_w100_S2,29,4,0.2751845121383667,0.9333333333333333,60,walk_w100_S2
walk_w100_S2,30,0,,1.0,5,walk_w100_S2
walk_w100_S2,31,5,0.2832968831062317,0.926829268292683,41,walk_w100_S2
walk_w100_S2,32,8,0.2769482135772705,0.8620689655172413,87,walk_w100_S2
walk_w100_S2,33,4,0.1396186649799347,0.9347826086956522,92,walk_w100_S2
walk_w100_S2,34,3,0.13128936290740967,0.8863636363636364,88,walk_w100_S2
walk_w100_S2,35,4,0.30408239364624023,0.8769230769230769,65,walk_w100_S2
walk_w100_S2,36,5,0.24094495177268982,0.9436619718309859,71,walk_w100_S2
walk_w100_S2,37,4,0.27237439155578613,0.9452054794520548,73,walk_w100_S2
walk_w100_S2,38,3,0.34147846698760986,0.9130434782608695,23,walk_w100_S2
walk_w100_S2,39,3,0.19986820220947266,0.8695652173913043,92,walk_w100_S2
walk_w100_S2,40,5,0.18810127675533295,0.7849462365591398,93,walk_w100_S2
walk_w100_S2,41,7,0.15713092684745789,0.8387096774193549,93,walk_w100_S2
walk_w100_S2,42,0,,1.0,3,walk_w100_S2
walk_w100_S2,43,5,0.1803361177444458,0.875,80,walk_w100_S2
walk_w100_S2,44,3,0.18991149961948395,0.9607843137254902,51,walk_w100_S2
walk_w100_S2,45,4,0.16291622817516327,0.8876404494382022,89,walk_w100_S2
walk_w100_S2,46,7,0.25346672534942627,0.9210526315789473,76,walk_w100_S2
walk_w100_S2,47,2,0.19365960359573364,0.9074074074074074,54,walk_w100_S2
walk_w100_S2,48,5,0.30741411447525024,0.9354838709677419,62,walk_w100_S2
walk_w100_S2,49,2,0.15148401260375977,0.92,50,walk_w100_S2
walk_w100_S2,50,7,0.23056313395500183,0.851063829787234,94,walk_w100_S2
walk_w100_S2,51,4,0.13020658493041992,0.9285714285714286,70,walk_w100_S2
walk_w100_S2,52,2,0.3870159387588501,1.0,16,walk_w100_S2
walk_w100_S2,53,4,0.16242051124572754,0.9130434782608695,92,walk_w100_S2
walk_w100_S2,54,10,0.2352970391511917,0.9565217391304348,92,walk_w100_S2
walk_w100_S2,55,5,0.3070653975009918,0.9069767441860465,43,walk_w100_S2
walk_w100_S2,56,4,0.1360180377960205,0.9066666666666666,75,walk_w100_S2
walk_w100_S2,57,5,0.1704043745994568,0.8901098901098901,91,walk_w100_S2
walk_w100_S2,58,4,0.2744121551513672,0.92,50,walk_w100_S2
walk_w100_S2,59,1,0.3048645257949829,1.0,15,walk_w100_S2
walk_w100_S2,60,1,0.41363197565078735,1.0,11,walk_w100_S2
walk_w100_S2,61,0,,0.9285714285714286,28,walk_w100_S2
walk_w100_S2,62,8,0.26417648792266846,0.967032967032967,91,walk_w100_S2
walk_w100_S2,63,1,0.24586188793182373,1.0,29,walk_w100_S2
walk_w100_S2,64,3,0.15671949088573456,0.8723404255319149,94,walk_w100_S2
walk_w100_S2,65,0,,0.9523809523809523,21,walk_w100_S2
walk_w100_S2,66,2,0.1212884783744812,0.968421052631579,95,walk_w100_S2
walk_w100_S2,67,3,0.2924274206161499,0.9344262295081968,61,walk_w100_S2
walk_w100_S2,68,8,0.2546314001083374,0.9431818181818182,88,walk_w100_S2
walk_w100_S2,69,5,0.23370051383972168,0.967741935483871,93,walk_w100_S2
walk_w100_S2,70,4,0.16337962448596954,0.8152173913043478,92,walk_w100_S2
walk_w100_S2,71,8,0.3243608772754669,0.9294117647058824,85,walk_w100_S2
